insgesamt	altogether, overall, collectively (i)	
Israel	Israel	
exakt	exact (e~)	
die Qualität; -en	the quality	
die Hinsicht; -en	the respect, regard (not Beziehung, Achtung, Ansehen) (H)	
der Autounfall; -"e	the car accident	
binden	to tie sth (not zusammenbinden, knüpfen, schürzen) (b)	
vorlesen	to read aloud	
gratis	free, without charge (gr_)	
der Einbrecher; -	the male burglar (not Dieb) (E)	
versorgen	to provide, supply, furnish, cater (v...)	
bedeckt	covered, overcast (not wolkig, verhangen, bewölkt) (b)	
verteilen	to distribute, to spread ('verbreiten' or  ...)	
der Fuchs; -"e	the fox	
beurteilen	to assess, judge, appraise	
parken	to park	
die Gemeinschaft; -en	the community, fellowship (not 'Gemeinde')	
dreckig	dirty ('schmutzig' or ...) (d)	
der Aufenthalt; -e	the stopover, the stay, the residence (not Unterkunft) (A)	
heilig	holy	
organisieren	to organise	
endgültig	final, ultimate, definite, permanent  (not endlich) ('e')	
die Praxis; die Praxen	the practice (medical, etc.)	
braun	brown	
das Silber	the silver, (no plural)	
weltweit	worldwide	
der Topf; -"e	the pot (not 'K...')	
bemerken	to notice sth. (not merken)	
ablehnen	to refuse, reject, decline ('abl')	
die Autorität; -en	the authority (Behörde, ... )	
der Teenager; -	the teenager (not Jugendlicher) (no plural)	
die Konkurrenz; -en	the competition (spelling Bee), competitive, rivalry (i.e. a competing business, sports team, etc) ('K')	
der Babysitter; -	the babysitter (no plural)	
der Maler; -	the painter	
die Dose; -n	the can, tin	
der Fortschritt; -e	the progress	
der Lastwagen; -	the truck, the lorry (not LKW, Lastkraftwagen)	
kräftig	strong (not stark) (k)	
der Tango; -s	the tango	
angehen	to approach or tackle (a problem), address sth, concern sth ('a')	
der Löffel; -	the spoon (no plural)	
starren	to stare	
geeignet	suitable, convenient, appropriate, properly ('g')	
die Schicht; -en	the layer, shift (work shift), stratum (of earth)	
eventuell	maybe, possible (not möglich-, vielleicht) ('e_')	
die Burg; -en	the castle ('B_')	
der Wohnwagen; -	The RV, Trailer, caravan	
der Buchhalter; -	the bookkeeper	
angesichts	in view of, in light of, considering (a)	
gelten	to be applicable to sth, to be in force (law), to be valid	
der Februar	the February	
der Dampf; -"e	the steam	
der Euro s	the euro (as the number of coins)  (an amount has no plural)	
lila	purple (not 'v...')	
die Garderobe; -n	the wardrobe, cloakroom ('G')	
der Italiener; -	the male Italian person	
der Schoß; -"e	the lap (of one's legs) (S)	
die Schweiz	the Switzerland (no plural)	
sich beschweren	to complain (reflexive) (not sich beklagen) (two words)	
verbreiten	to distribute, to spread ('verteilen' or  ...)	
aussuchen	to choose, pick, pick out (not auswählen, wählen) (a)	
gelb	yellow	
plaudern	to chat, talk, have a chat (not 'sich unterhalten, klatschen') (p)	
stundenlang	for hours	
die Schere; -n	the scissors	
einziehen	to move in, collect, seize, draft(military)	
beeinflussen	to influence (b)	
streichen	to paint, withdraw, cancel, stroke ('s_')	
aufstellen	to deploy, establish, arrange, rank (auf...)	
der Sprecher; -	the speaker	
doof	dumb, silly, nerdy (not dumm, stumm, dämlich) (d)	
hilflos	helpless, awkward	
steif	stiff	
die Wende; -n	the turn, turnaround, reversal, turning point, rebound (not Wendung) (W)	
italienisch	Italian (adj.)	
auflegen	to hang up (a telephone receiver); to publish (sth.); to issue (stocks, finance) (a)	
gratulieren	to congratulate (g)	
hinfahren	to drive there	
die Auswahl; -en	the choice, selection, variety (not Wahl, Alternative) (A)	
der Mangel; -"	the lack	
die Branche; -n	the branch, business sector	
mieten	to rent	
die Beschreibung; -en	the description, specification (B)	
brüllen	to yell (not s...)	
schockiert	shocked (not geschockt)	
die Hauptstadt; -"e	the capital city	
der Rekord; -e	the record ('R...')	
der Verkäufer; -	the salesman	
eintreten	to enter (not eingeben, betreten, einreisen, eintragen) ('e_')	
das Detail; -s	the detail	
beeindrucken	to impress	
vorschlagen	to suggest ('v_')	
die Strategie; -n	the strategy	
hoffnungslos	hopeless	
die Kommission; -en	the commission	
die Zeile; -n	the line of text, trees, houses (Z)	
fotografieren	to photograph	
die Messe; -n	1. the mass (a religeous celebration) 2. the trade fair	
frühstücken	to have breakfast	
erleichtert	relieved	
erlaubt	permitted (e)	
braten	to roast	
der Vorhang; -"e	the curtain	
der Braten; -	the roast meat, the roast	
der Eintritt; -e	the admission, access (to a show or event) (not Eingang or Zugang) (E)	
wandern	to hike, wander	
der Übermorgen	the day after tomorrow (singular only)	
somit	consequently, thus, therefore, hence (s)	
ermorden	to murder (not 'morden') (e)	
die Torte; -n	the cake, pie, tart (not Kuchen) (T)	
die Kreditkarte; -n	the credit card	
neidisch	jealous (not 'eifersüchtig') (n)	
die Analyse; -n	the analysis	
beachten	to consider (sth.); to take into account, regard, heed (advice or warning), (berücksichtigen, achten, or  ... ) (bea-)	
der Student; -en; -en	the student	
die Autobahn; -en	the interstate, highway, motorway	
entgehen	to avoid, escape, evade (not vermeiden, ausweichen, meiden, ausweichen, entkommen) (e)	
die Masse; -n	the mass, bulk, crowd (not Menge, Maß) (M)	
ausführen	to carry out, implement, do (a)	
ausschalten	to switch off	
aussprechen	to pronounce, express (in words)	
der Farmer; -	the farmer ('F_') (no plural)	
abschließen	to lock, complete, negotiate, conclude (a deal, a contract) (ab-)	
der Adler; -	the eagle	
die Niederlage; -n	the defeat (not Pleite, Ablehnung, Besiegung) (N)	
der Jazz	the jazz (no plural)	
die Ausrede; -n	the excuse, pretext (not Entschuldigung) (A)	
ernähren	to feed, to nourish (not füttern, eingeben) (e)	
kühl	cool, chilly, distant, cold	
verschieden	various, different, varied, diverse	
ertrinken	to drown	
bewundern	to admire (b)	
die Fähre; -n	the ferry	
der Zoll; -"e	the customs(duty) (at an airport)	
Venedig	Venice	
das Stadion; die Stadien	the stadium (sports)	
spinnen	to spin, concoct a lie, to be crazy (colloquial) (s~)	
das Schaf; -e	the sheep	
die Alternative; -n	the alternative	
Griechenland	greece	
leuchten	to shine, glow, burn (give light), gleam (glänzen, erglänzen, or ...) (l)	
der Löwe; -n; -n	the lion (weak)	
die Zeitschrift; -en	the magazine, journal, periodical (Z)	
der Hamburger; -	the hamburger	
Schottland	Scotland	
obere	upper, superior, top (adjective)  (this word ends in e)	
oben	above (adverb), above, up, on top	
der Anschlag; -"e	the assault, impact, attack (not Angriff, Überfall) (A)	
feucht	humid ('f_')	
der Ober; -	the waiter (not Kellner) (no plural) (O)	
zeichnen	1. to draw. 2. to sign	
das Tuch; -"er	cloth, scarf, blanket, towel	
abhängig	dependent	
segeln	to sail	
der Becher; -	the beaker, the cup	
arbeitslos	unemployed	
beruflich	professionally (not professionell)	
verursachen	to cause (auslösen, bewirken, or ...)(v)	
der Abschnitt; -e	segment , paragraph, article, section, passage (not Absatz) (A)	
die Zahlung; -en	the payment (Z)	
das Blei	the lead (an element) (no plural)	
der Lippenstift; -e	the lipstick	
die Landschaft; -en	the landscape	
der Hausmeister; -	the janitor, the caretaker	
messen	to measure	
der Haken; -	the hook, peg, snag, hitch (a problem) (no plural)	
kreischen	to screech (k)	
der Bewohner; -	the inhabitant ('B_')	
das Hobby; -s	the hobby	
die Venus	the Venus (astronomical or mythological) (no plural)	
der Busch; -"e	the bush (not Strauch, Hülse, Gebüsch, Buchse) (B)	
die Handtasche; -n	the handbag	
der Tänzer; -	the dancer	
der Ingenieur; -e	the male engineer	
regelmäßig;	regular, regularly, constant, consistently (r)	
der Händler; -	the merchant, retailer, dealer	
die Union; -en	the union	
gewaltig	enormous, vast, tremendous (not riesig, enorm) (g)	
der Kamin; -e	the chimney, fireplace, mantle (Schornstein, or ...)	
das Taschentuch; -"er	the handkerchief	
die Kapelle; -n	the chapel, the band	
die Note; -n	the mark, the grade, the musical note	
die Feder; -n	the feather	
die Kerze; -n	the candle	
das Zeitalter; -	the era, epoch, age (Epoche, Zeitraum, or ...) (no plural) (Z)	
präsentieren	to present, showcase sth ('p_')	
sinken (search Youtube for sinken/senken)	to decrease, sink, drop, fall (not senken) ('s...')	
der Ausländer; -	the foreigner (not 'Fremder')	
die Wolke; -n	the cloud	
bezaubernd	enchanting (not zauberhaft) (b)	
einschlafen	to fall asleep, go to sleep, die out, trail off (e)	
Korea	Korea	
die Armut	the poverty (no plural)	
flach	flat, shallow, plane, level, flush (f)	
vorbereiten	to prepare, arrange, prep (for sth) (not zubereiten) (v)	
der Seemann; -"er	the seaman (not Matrose)	
bescheiden	modest (b)	
produzieren	to produce ('p_')	
unabhängig	independent, autonomous, standalone (u)	
das Lebensmittel; -	the food, the groceries (not Nahrungsmittel) (no plural) (L)	
blond	blonde or blond	
der Klub; -s	the club ('Club', ..., 'Verein') (K)	
die Sängerin; -nen	the female singer	
der Chor; -"e	the choir	
aufräumen	to clean up, tidy up, clear away (a)	
die Komödie; -n	the comedy	
gelegentlich	occasionally	
die Einrichtung; -en	the establishment, institution, device (not Anlage) (E)	
der Balkon; -e	the balcony	
der Abfall; -"e	waste, refuse, garbage, rubbish (not Müll) (A)	
die Ausgabe; -n	the expense, expenditure,  edition (publishing), issuance	
hupen	to honk, beep, blow (a horn)	
gemäß	according to; pursuant to ('g~') (+Dativ)	
entsprechend	appropriate, corresponding, respective, accordingly (not angemessen) ('e_')	
der Einwohner; -	the inhabitant ('E_')	
ängstlich	anxious (ä)	
elegant	elegant	
herrschen	to rule (govern) (not regieren) (h)	
die Fahrkarte; -n	the ticket (for a train / bus) (F)	
das Kinn; -e	the chin	
teilnehmen	to take part	
drohen	to threaten	
die Freizeit; -en	the free time	
anschließen	to connect, link, interface (not 'verbinden...'.) (a)	
dreißig	thirty	
die Lehre; -n	the apprenticeship (not Ausbildung)	
der Kamm; -"e	the comb	
vergleichen	to compare	
lahm	lame (leg), dreary, boring	
angemessen	appropriate, suitable, proper, adequate (a)	
international	international	
der Hörer; -	the listener, the (telephone) receiver (not Zuhörer) (no plural)	
die Verletzung; -en	the injury	
der Verband; -"e	the bandage, association, union, syndicate (V)	
die Kommunikation; -en	the communication	
die Chemie; -n	the chemistry	
männlich	male, masculine, virile (adj.)	
die Abkürzung; -en (Abk.)	the abbreviation (A)	
die Bestimmung; -en	the provision(legally or contracturally), purpose, determination (B)	
ausprobieren	to try out, test (a)	
der Effekt; -e	the effect, the impact	
der Wechsel; -	the change ('W_') (no plural)	
die Schrift; -en	the font, writing (handwriting(not Handschrift), typeface, etc.), script (S)	
die Zinsen	the interest(financial) (plural only) (Z)	
die Soße; -n	the sauce	
die Pension; -en	the pension ('P_')	
der Beamte n n	the male civil servant (weak adjectival noun)	
der Kasten; -"	the case, the box (not Schachtel, Kisten) (K)	
das Geschlecht; -er	the gender	
versichern	to assure, insure (v)	
der Passagier; -e	the passenger (not 'Fahrgast, Fluggast)	
das Feuerwerk; -e	the fireworks	
die Kurve; -n	the curve	
der Journalist; -en; -en	the journalist	
seither	since then (not seitdem, inzwischen) (s)	
der Bräutigam; -e	the bridegroom	
das Picknick; -s	the picnic	
die Klimaanlage; -n	the air conditioning	
die Börse; -n	the stock market (B)	
schwitzen	to sweat	
servieren	to serve (food, sports) (not bedienen, dienen, anbieten) (s)	
sorgfältig	with care (not meticulous, careful, diligent, ...) (s)	
das Kennzeichen; -	the distinguishing mark, the label, license plate number (no plural)	
der Russe; -n; -n	the male Russian person (weak noun)	
der Fotograf; -en; -en	the photographer (weak)	
das Lamm; -"er	the lamb	
gebildet	educated (not ausgebildet)	
das Plastik	the plastic (no plural)	
die Umwelt; -en	the environment, surroundings, surrounding area (Umfeld, Umgebung, or ...)	
das Gewitter; -	the thunderstorm	
lauten	to sound, to read (have a certain wording)	
wertlos	worthless	
die Handschrift; -en	the handwriting	
die Pflanze; -n	the plant, vegetable (not Gemüse)	
der Nachtisch; -e	the dessert (something you eat after dinner)	
der Luxus	the luxury (no plural)	
zögern	to hesitate (z)	
fünfzig	fifty	
das Orchester; -	the orchestra (no plural)	
gekleidet	dressed (g)	
das Fach; -"er	the field of study, the subject, compartment	
fließen	to flow	
das Dokument; -e	the document	
der Treffpunkt; -e	the meeting place	
sentimental	sentimental	
das Bedürfnis; -se	the need, requirement (not Bedarf, Notwindigkeit, Not) (B)	
hierfür	(in exchange) for this/it, therefore, therefor (h)	
anstrengend	tiring ('a_')	
kauen	to chew	
die Kaiserin; -nen	the empress	
drucken	to print	
der Bekannte n n	the male acquaintance (not Freund) (weak) (B)	
nachmittags	in the afternoon/s (one word)	
die Apotheke; -n	the pharmacy	
die Geige; -n	the violin	
die Bildung; -en	the education (not Ausbildung, Erziehung, Unterricht) (B)	
München	Munich	
der Produzent; -en; -en	the (male) producer (P)	
golden	golden	
die Erziehung; -en	the upbringing (E)	
der BH; -s (der Büstenhalter)	the bra (two letters)	
das Obst	the fruit (no plural) (not Frucht, Früchte)	
der Hase; -n; -n	the hare, the rabbit (weak noun) (not Kaninchen)	
national	national	
anzeigen	to display, advertize, indicate, show (a)	
behindert	handicapped, disabled	
der Notruf; -e	the emergency phone call; the distress call	
der Feierabend; -e	the end of the work day (F)	
automatisch	automatic	
die Kritik; -en	the criticism	
der Senf; -e	the mustard	
anderthalb (a)	one and a half (not eineinhalb, einundeinhalb) (a)	
wegwerfen	to throw away	
erzeugen	to generate, to create, to produce (e)	
der Weltraum	the outer space (no plural) (not All, Weltall, or ...) (W)	
der Supermarkt; -"e	the supermarket	
arrogant	arrogant	
aktivieren	to activate, enable	
zumachen	to close, to shut, to fasten (not schließen) (z)	
regnen	to rain	
die Pille; -n	the pill (not Tablette, Medikament)	
der Nerv; -en	the nerve	
das Leder; -	the leather	
übersetzen	to translate	
die Zusammenarbeit	the collaboration, cooperation (not Kollaboration, Mitarbeit, ...) (no plural)	
online	online	
die Unterkunft; -"e	the accommodation, housing, lodging (not Aufenthalt) (U)	
die Vorschrift; -en	the provision, regulation, rule (V)	
die Reinigung; -en	the purification; the cleansing; the dry cleaning (R)	
scheitern	to fail (s)	
der Vorname; -ns; -n	the first name, given name (weak and unusual))	
der Mechaniker; -	the mechanic	
einschalten	to engage (the services of sb), to plug in, activate, energize (not engagieren) (e)	
vorgestern	the day before yesterday (not a noun)	
spannend	exciting (not 'aufregend, erregend') (s)	
fortsetzen	to resume, continue, pursue (not fortfahren, wiederaufnehmen, weitermachen) (f)	
das Rathaus; -"er	the city hall	
genügen	to suffice, to be enough (g)	
die Provinz; -en	the province	
die Badewanne; -n	the bathtub	
die Formel; -n	the formula	
das Klima; -ta	the climate	
die Uhrzeit; -en	the time, time of day	
die Literatur; -en	the literature	
technisch	technical (not fachlich)	
der Kaviar	the caviar (no plural) (K)	
die Rückseite; -n	the backside	
die Kreuzung; -en	the junction, crossing, crossroads, intersection ('Übergang' or ...) (K)	
stinken	to stink (not riechen)	
geistig	mental; spiritual; intellectual, mentally (g~)	
der Handschuh; -e	the glove	
der Rucksack; -"e	the backpack	
erraten	to guess ('e_')	
stumm	mute, silent	
das Drama; die Dramen	the drama	
der Umgang; -"e	the handling, dealings, contact (geschäftlich) (U)	
ursprünglich	originally (not originell)	
die Vase; -n	the vase	
der Schal  -s	the scarf (not Halstuch, Tuch, Kopftuch) (S)	
drängen	to urge, push, shove, crowd (not ermahnen, mahnen, dringen)	
der Käufer; -	the buyer	
ideal	ideal	
kündigen	to give notice; to resign; to cancel (a contract or subscription) (k)	
der Betrag; -"e	the amount, ('B_')	
der Terrorismus	the terrorism (no plural)	
gleichgültig	indifferent (not important or interesting) (not egal, unwichtig) (g)	
das Element; -e	the element	
die Milliarde; -n	the billion	
beschuldigen	to blame (not vorwerfen, tadeln) (b)	
körperlich	physical (k)	
die Seide	the silk (no plural)	
der Bildschirm; -e	the monitor, the screen	
die Notaufnahme; -n	the emergency room (hospital)	
